_id,name,price,brend,url,country,capacity,voltage
6613436589314a54f728e7ac,Аккумулятор 12V DTM 1217,4947,DELTA BATTERY,https://www.wildberries.ru/catalog/51522573/detail.aspx,Китай,17,12
6613436589314a54f728e7ad,Аккумулятор для бесперебойника GP 12V 75 Ач,13114,Sunways,https://www.wildberries.ru/catalog/139839046/detail.aspx,Китай,75,12
6613436589314a54f728e7ae,Аккумуляторная батарея Delta DTM1226 12v 26Ah АКБ для ИБП,6590,DELTA BATTERY,https://www.wildberries.ru/catalog/159136592/detail.aspx,Тайвань,26,12
6613436589314a54f728e7af,Аккумулятор BT 12012 12v 1.2ah,548,Battbee,https://www.wildberries.ru/catalog/91110313/detail.aspx,Китай,1.2,12
6613436589314a54f728e7b0,Аккумуляторная батарея DTM 1209 12V 9Ah,1500,EXEGATE,https://www.wildberries.ru/catalog/179964913/detail.aspx,Китай,,12
6613436589314a54f728e7b1,Аккумулятор для бесперебойника GEL 12V 75 Ач,14588,Sunways,https://www.wildberries.ru/catalog/144823356/detail.aspx,Китай,75,12
6613436589314a54f728e7b2,Аккумулятор 12V 1.2 Аh,921,Электрон34,https://www.wildberries.ru/catalog/138983786/detail.aspx,Китай,,12
6613436589314a54f728e7b3,Аккумуляторная батарея ALFA 12В 7.2АЧ / 12V 7.2Ah для ИБП,912,Alfa Battery,https://www.wildberries.ru/catalog/140120347/detail.aspx,Китай,7.2,12
6613436589314a54f728e7b4,Аккумулятор 12v вольт 1.2Ah - SF 12012,598,Security Force,https://www.wildberries.ru/catalog/34858069/detail.aspx,Китай,1.2,
6613436589314a54f728e7b5,"Аккумулятор для ибп 12v 9Ah F2/T2 видеонаблюдения, эхолота",1360,ZUBR,https://www.wildberries.ru/catalog/196206787/detail.aspx,Китай,9,12
6613436589314a54f728e7b6,"Аккумуляторная батарея КОНТАКТ КТ 12-17, 12 В 17 Ач",1973,,https://www.wildberries.ru/catalog/145869016/detail.aspx,Вьетнам,17,12
6613436589314a54f728e7b7,Аккумулятор Delta HRL 12-9 X 12V 9Ah,3189,DELTA BATTERY,https://www.wildberries.ru/catalog/95652375/detail.aspx,Китай,9,12
6613436589314a54f728e7b8,Аккумулятор RuTrike 6-F-7 7Ah 12V для ИБП и детских машинок,1617,RuTrike,https://www.wildberries.ru/catalog/148127106/detail.aspx,Китай,7,12
6613436589314a54f728e7b9,Аккумулятор 12V DT 12032,1228,DELTA BATTERY,https://www.wildberries.ru/catalog/43052898/detail.aspx,Китай,3.3,12
6613436589314a54f728e7ba,"Аккумулятор ALFA FB 3.2-12 12V 3.2Ah 12В 3,2Ач",876,Alfa Battery,https://www.wildberries.ru/catalog/139044374/detail.aspx,Китай,3.2,12
6613436589314a54f728e7bb,Аккумуляторная батарея CSB HR 1234 W F2 12 В 9 Ач,2741,CSB,https://www.wildberries.ru/catalog/143547209/detail.aspx,Китай,9,12
6613436589314a54f728e7bc,Аккумулятор свинцово-кислотный GoPower LA-1270 12V 7Ah,1325,GoPower,https://www.wildberries.ru/catalog/141586382/detail.aspx,Китай,7,12
6613436589314a54f728e7bd,"Аккумуляторная батарея КТ 12-4.5 12V 4,5А/ч Контакт",817,unisistem,https://www.wildberries.ru/catalog/157008973/detail.aspx,Вьетнам,4.5,12
6613436589314a54f728e7be,Аккумулятор 12v вольт 1.2Ah - FB 1.2-12,544,Alfa Battery,https://www.wildberries.ru/catalog/145655765/detail.aspx,,1.2,12
6613436589314a54f728e7bf,Батарея для ИПБ GSL 65-12 12 Вольт 65 Ач / 12V 65AH,11511,General Security,https://www.wildberries.ru/catalog/91249730/detail.aspx,,,
6613436589314a54f728e7c0,"Аккумулятор для детскогo электромобиля, электромотоцикла.",1422,world brands of Russia,https://www.wildberries.ru/catalog/153292381/detail.aspx,,,
6613436589314a54f728e7c1,Аккумулятор 12v вольт 7Ah - DT 1207,1414,Delta,https://www.wildberries.ru/catalog/34858833/detail.aspx,Китай,,
6613436589314a54f728e7c2,FIAMM 12FGHL22 12V/5Ah,1770,FIAMM,https://www.wildberries.ru/catalog/168484254/detail.aspx,Китай,5,12
6613436589314a54f728e7c3,Delta DT 1240 (12V / 40Ah),8612,delta battery,https://www.wildberries.ru/catalog/153621760/detail.aspx,Тайвань,40,12
6613436589314a54f728e7c4,Аккумулятор DTM 1233 L 12v 33Ah,9283,DELTA BATTERY,https://www.wildberries.ru/catalog/33788781/detail.aspx,Китай,33,12
6613436589314a54f728e7c5,Аккумулятор 12V вольт 17Ah - SF 1217,2450,Security Force,https://www.wildberries.ru/catalog/34858114/detail.aspx,Китай,17,
6613436589314a54f728e7c6,Аккумулятор 12v вольт 7Ah - HR 12-7.2,2251,Delta,https://www.wildberries.ru/catalog/35643156/detail.aspx,Китай,7.2,12
6613436589314a54f728e7c7,Аккумулятор SF 1207 12V 7Ah 12В 7Ач,768,Security Force,https://www.wildberries.ru/catalog/92518747/detail.aspx,Китай,7,12
6613436589314a54f728e7c8,"Аккумулятор для детскогo электромобиля, электромотоцикла.",3755,world brands of Russia,https://www.wildberries.ru/catalog/153292385/detail.aspx,,,
6613436589314a54f728e7c9,Аккумулятор 12v 18 Ah M5/T3 для охранных пожарных систем,1972,Thomas,https://www.wildberries.ru/catalog/194125717/detail.aspx,Китай,18,12
6613436589314a54f728e7ca,"Аккумулятор Delta DTM 12008 12V (0,8 Ач)",1025,DELTA BATTERY,https://www.wildberries.ru/catalog/102300775/detail.aspx,Китай,0.8,12
6613436589314a54f728e7cb,"Аккумулятор SF 12045 12V 4.5Ah 12В 4,5Ач",802,Security Force,https://www.wildberries.ru/catalog/92518754/detail.aspx,Китай,4.5,12
6613436589314a54f728e7cc,Аккумулятор DTM 12012 12v 1.2Ah,1036,DELTA BATTERY,https://www.wildberries.ru/catalog/33788807/detail.aspx,Китай,1.2,12
6613436589314a54f728e7cd,General Security АКБ 4.5Ah 12v GS 4.5-12,890,General Security,https://www.wildberries.ru/catalog/161193237/detail.aspx,Китай,4.5,12
6613436589314a54f728e7ce,Аккумулятор BT 1218 12V 18Ah 12В 18Ач,1990,Battbee,https://www.wildberries.ru/catalog/95655032/detail.aspx,Китай,18,12
6613436589314a54f728e7cf,Аккумуляторная батарея GEL 12-20 12v 20Ah,6523,DELTA BATTERY,https://www.wildberries.ru/catalog/33788830/detail.aspx,Китай,20,12
6613436589314a54f728e7d0,Аккумулятор Delta HRL 12-7.2 X 12v 7.2Ah,2963,DELTA BATTERY,https://www.wildberries.ru/catalog/33788796/detail.aspx,Китай,7.2,12
6613436589314a54f728e7d1,"Аккумулятор для инкубатора - 12v вольт - GSL 7,2-12",1534,General Security,https://www.wildberries.ru/catalog/217805083/detail.aspx,Китай,7.2,12
6613436589314a54f728e7d2,Аккумулятор 12V DTM 12008,1025,DELTA BATTERY,https://www.wildberries.ru/catalog/89153428/detail.aspx,Китай,0.8,12
6613436589314a54f728e7d3,Аккумулятор 12v вольт 9Ah - GS 9-12,1353,General Security,https://www.wildberries.ru/catalog/146240866/detail.aspx,,9,12
6613436589314a54f728e7d4,Аккумулятор для бесперебойника GP 12V 55 Ач,10460,Sunways,https://www.wildberries.ru/catalog/83985309/detail.aspx,Китай,55,12
6613436589314a54f728e7d5,Аккумулятор для бесперебойника HR 12V 12 Ач,2865,Sunways,https://www.wildberries.ru/catalog/83985311/detail.aspx,Китай,12,12
6613436589314a54f728e7d6,Аккумулятор 12V вольт 12Ah - DT 1212,2656,Delta,https://www.wildberries.ru/catalog/34858835/detail.aspx,Китай,,
6613436589314a54f728e7d7,Аккумулятор 12V 1.3Ah,856,ROBITON,https://www.wildberries.ru/catalog/200158948/detail.aspx,Китай,13,12
6613436589314a54f728e7d8,Аккумуляторная батарея ALFA 12В 7АЧ / 12V 7Ah для инкубатора,912,Alfa Battery,https://www.wildberries.ru/catalog/140120350/detail.aspx,Китай,7,12
6613436589314a54f728e7d9,Аккумулятор Delta DT 1240 12V 40Ah AGM,10219,DELTA BATTERY,https://www.wildberries.ru/catalog/93057999/detail.aspx,Китай,40,12
6613436589314a54f728e7da,Аккумулятор 12V DTM 1209,2503,DELTA BATTERY,https://www.wildberries.ru/catalog/43052885/detail.aspx,Китай,9,12
6613436589314a54f728e7db,Аккумулятор для бесперебойника GP 12V 120 Ач,16210,Sunways,https://www.wildberries.ru/catalog/111316026/detail.aspx,Китай,120,12
6613436589314a54f728e7dc,Аккумулятор BLT 12V 5 Ah (F1),944,BLT,https://www.wildberries.ru/catalog/162343775/detail.aspx,Китай,5,12
6613436589314a54f728e7dd,Аккумулятор 12v вольт 7.2 Ah - CSB GP 1272 F2 (28W),2435,CSB,https://www.wildberries.ru/catalog/200549017/detail.aspx,Вьетнам,7.2,
6613436589314a54f728e7de,"Аккумуляторная батарея ALFA 12В 2,3АЧ для детской машинки",752,Alfa Battery,https://www.wildberries.ru/catalog/140120351/detail.aspx,Китай,2.3,12
6613436589314a54f728e7df,Аккумулятор DT 1212 12v 12Ah,2815,DELTA BATTERY,https://www.wildberries.ru/catalog/33788760/detail.aspx,Китай,12,12
6613436589314a54f728e7e0,Аккумулятор для ибп 12v 7 Ah F1/T1 радиоуправляемой машинки,1146,NPP,https://www.wildberries.ru/catalog/194125687/detail.aspx,Китай,7,12
6613436589314a54f728e7e1,Аккумулятор CK 1209 12v 9Ah,1814,Восток,https://www.wildberries.ru/catalog/41450347/detail.aspx,Китай,9,12
6613436589314a54f728e7e2,Аккумулятор Delta DT 12v 4.5Аh для детского электромобиля,1658,DELTA BATTERY,https://www.wildberries.ru/catalog/147193801/detail.aspx,Китай,4.5,12
6613436589314a54f728e7e3,Аккумулятор ALFA FB 7.2-12 12v 7.2Ah для ИПБ,762,Alfa Battery,https://www.wildberries.ru/catalog/149526769/detail.aspx,Китай,7.2,12
6613436589314a54f728e7e4,Аккумулятор Delta DT 12012 12v 1.2Ah,726,DELTA BATTERY,https://www.wildberries.ru/catalog/103958080/detail.aspx,Китай,1.2,12
6613436589314a54f728e7e5,Аккумулятор RuTrike 6-GFM-6 6Ah 12V для ИБП,1234,RuTrike,https://www.wildberries.ru/catalog/148127143/detail.aspx,Китай,6,12
6613436589314a54f728e7e6,Аккумулятор DJM 1275H 12V 75Ah 12В 75Ач,12967,LEOCH,https://www.wildberries.ru/catalog/176048608/detail.aspx,Китай,75,12
6613436589314a54f728e7e7,"Аккумулятор GP 1245 12В 4,5Ач 12V 4.5Ah",995,WBR,https://www.wildberries.ru/catalog/195828453/detail.aspx,Китай,4.5,12
6613436589314a54f728e7e8,Аккумулятор 12V вольт 12Ah - BT 1212,1449,BATBEE,https://www.wildberries.ru/catalog/85978299/detail.aspx,Китай,12,12
6613436589314a54f728e7e9,Аккумулятор 12v вольт 5 ач - GSL 5-12,1190,General Security,https://www.wildberries.ru/catalog/217805052/detail.aspx,Китай,5,12
6613436589314a54f728e7ea,Аккумулятор SF 1240 12V 40Ah 12В 40Ач,5937,Security Force,https://www.wildberries.ru/catalog/92518753/detail.aspx,Китай,40,12
6613436589314a54f728e7eb,Аккумулятор Delta DT 1226 12v 26Ah,6857,DELTA BATTERY,https://www.wildberries.ru/catalog/33788705/detail.aspx,Китай,26,12
6613436589314a54f728e7ec,Аккумулятор DTM 1205 12v 5Ah,1821,DELTA BATTERY,https://www.wildberries.ru/catalog/33788820/detail.aspx,Китай,5,12
6613436589314a54f728e7ed,Аккумулятор BT 12022 12v 2.2ah,736,Battbee,https://www.wildberries.ru/catalog/145961052/detail.aspx,Китай,2.2,12
6613436589314a54f728e7ee,Аккумулятор CK 1205 12v 05Ah,1416,Восток,https://www.wildberries.ru/catalog/41447535/detail.aspx,Китай,5,12
6613436589314a54f728e7ef,Аккумулятор BT 1240 12V 40Ah 12В 40Ач,5108,Battbee,https://www.wildberries.ru/catalog/95655033/detail.aspx,Китай,40,12
6613436589314a54f728e7f0,Аккумулятор 12V DT 12008,912,DELTA BATTERY,https://www.wildberries.ru/catalog/89132487/detail.aspx,Китай,0.8,12
6613436589314a54f728e7f1,Аккумулятор 12V DT 1240,10682,DELTA BATTERY,https://www.wildberries.ru/catalog/43052924/detail.aspx,Китай,40,12
6613436589314a54f728e7f2,Аккумулятор 12V DT 1233,7888,DELTA BATTERY,https://www.wildberries.ru/catalog/43052880/detail.aspx,Китай,33,12
6613436589314a54f728e7f3,Аккумулятор 12V DT 1226,6514,DELTA BATTERY,https://www.wildberries.ru/catalog/43052897/detail.aspx,Китай,26,12
6613436589314a54f728e7f4,Аккумулятор 12v вольт 2.3Ah - GS 2.3-12,799,General Security,https://www.wildberries.ru/catalog/146240834/detail.aspx,,2.3,12
6613436589314a54f728e7f5,Батарея для ИБП BB HR 9-12 12В 9Ач,5347,B.B.Battery,https://www.wildberries.ru/catalog/75250890/detail.aspx,Китай,,
6613436589314a54f728e7f6,"Аккумулятор для UPS PowerCom PM-12-9.0 (12V, 9Ah)",2441,Powercom,https://www.wildberries.ru/catalog/75250971/detail.aspx,Китай,,
6613436589314a54f728e7f7,Аккумулятор свинцово-кислотный LA-1270 12V 7Ah,1360,GoPower,https://www.wildberries.ru/catalog/25870177/detail.aspx,Китай,7,12
6613436589314a54f728e7f8,Аккумулятор свинцово-кислотный LA-1290 12V 9Ah,1904,GoPower,https://www.wildberries.ru/catalog/36721064/detail.aspx,Китай,9,12
6613436589314a54f728e7f9,"Аккумулятор BT 12022 12V 2.2Ah 12В 2,2Ач",629,Battbee,https://www.wildberries.ru/catalog/95655029/detail.aspx,Китай,2.2,12
6613436589314a54f728e7fa,Аккумулятор 12V DTM 1207,2035,DELTA BATTERY,https://www.wildberries.ru/catalog/40724193/detail.aspx,Китай,7.2,12
6613436589314a54f728e7fb,Аккумулятор 12V вольт 18Ah - FB 18-12,2095,Alfa Battery,https://www.wildberries.ru/catalog/34968864/detail.aspx,Китай,18,12
6613436589314a54f728e7fc,Аккумулятор Delta DTM12012 12V 1.2Ah AGM,1025,DELTA BATTERY,https://www.wildberries.ru/catalog/92127428/detail.aspx,Китай,1.2,12
6613436589314a54f728e7fd,Аккумулятор 12V DT 1207,1452,DELTA BATTERY,https://www.wildberries.ru/catalog/40726390/detail.aspx,Китай,7,12
6613436589314a54f728e7fe,Аккумулятор GS 12-12 12V 12Ah (12В 12Ач),1732,General Security,https://www.wildberries.ru/catalog/148018201/detail.aspx,Китай,12,12
6613436589314a54f728e7ff,Аккумулятор Security Force SF 1212 12v 12Ah для ИПБ,1569,Security Force,https://www.wildberries.ru/catalog/148992702/detail.aspx,Китай,12,12
6613436589314a54f728e800,Аккумулятор 12v вольт 1.2Ah - DT 12012,750,Delta,https://www.wildberries.ru/catalog/34858822/detail.aspx,Китай,,
6613436589314a54f728e801,Аккумулятор 12V DT 12012,717,DELTA BATTERY,https://www.wildberries.ru/catalog/42952627/detail.aspx,Китай,1.2,12
6613436589314a54f728e802,Аккумулятор 12V DTM 12012,1034,DELTA BATTERY,https://www.wildberries.ru/catalog/43052922/detail.aspx,Китай,1.2,12
6613436589314a54f728e803,"Аккумуляторная батарея КОНТАКТ КТ 12-26, 12 В 26 Ач",2821,,https://www.wildberries.ru/catalog/145869006/detail.aspx,Вьетнам,26,12
6613436589314a54f728e804,Аккумулятор 12V DTM 1212,3221,DELTA BATTERY,https://www.wildberries.ru/catalog/43052899/detail.aspx,Китай,12,12
6613436589314a54f728e805,Аккумулятор Delta HR 12v 12Аh для детского электромобиля,3641,DELTA BATTERY,https://www.wildberries.ru/catalog/147200465/detail.aspx,Китай,12,12
6613436589314a54f728e806,Аккумулятор Delta DTM 1217 12V 17Ah AGM,4434,DELTA BATTERY,https://www.wildberries.ru/catalog/92110870/detail.aspx,Китай,17,12
6613436589314a54f728e807,Аккумулятор Delta GEL 12-15 12V 15Ah,4387,DELTA BATTERY,https://www.wildberries.ru/catalog/93060017/detail.aspx,Китай,15,12
6613436589314a54f728e808,"Аккумулятор ALFA FB 2.3-12 12V 2.3Ah 12В 2,3Ач",670,Alfa Battery,https://www.wildberries.ru/catalog/139044372/detail.aspx,Китай,2.3,12
6613436589314a54f728e809,Аккумулятор DTM 1275 L 12v 75Ah,20966,DELTA BATTERY,https://www.wildberries.ru/catalog/33788808/detail.aspx,Китай,75,12
6613436589314a54f728e80a,Аккумулятор Delta DTM12045 12V 4.5Ah AGM,1622,DELTA BATTERY,https://www.wildberries.ru/catalog/92110869/detail.aspx,Китай,4.5,12
6613436589314a54f728e80b,Аккумулятор 12V вольт 18Ah - HR 12-18,5573,Delta,https://www.wildberries.ru/catalog/35643311/detail.aspx,Китай,18,12
6613436589314a54f728e80c,Аккумуляторная батарея КТ 12-7.2 12V 7.2А/ч Контакт,939,,https://www.wildberries.ru/catalog/157014497/detail.aspx,,,
6613436589314a54f728e80d,"Аккумулятор Delta DTM 12022 12V (2,2 Ач)",1239,DELTA BATTERY,https://www.wildberries.ru/catalog/102303058/detail.aspx,Китай,2.2,12
6613436589314a54f728e80e,"Аккумулятор Delta HR 12-7,2 12V (7,2 Ач)",2333,DELTA BATTERY,https://www.wildberries.ru/catalog/102303054/detail.aspx,Китай,7.2,12
6613436589314a54f728e80f,Аккумулятор Delta HR 12-5 12V (5 Ач),2219,DELTA BATTERY,https://www.wildberries.ru/catalog/102303048/detail.aspx,Китай,5,12
6613436589314a54f728e810,"Аккумулятор Delta DTM 12045 12V (4,5 Ач)",1630,DELTA BATTERY,https://www.wildberries.ru/catalog/102303063/detail.aspx,Китай,4.5,12
6613436589314a54f728e811,Аккумулятор CK 1212 12v 12Ah,2741,Восток,https://www.wildberries.ru/catalog/41823443/detail.aspx,Китай,12,12
6613436589314a54f728e812,Аккумулятор CK 1240 12v 40Ah,10956,Восток,https://www.wildberries.ru/catalog/42729866/detail.aspx,Китай,40,12
6613436589314a54f728e813,Аккумуляторная батарея GEL 12-33 12V 33Ah,10471,DELTA BATTERY,https://www.wildberries.ru/catalog/148110380/detail.aspx,Китай,33,12
6613436589314a54f728e814,Аккумулятор CK 1226 12V 26Ah,6764,Восток,https://www.wildberries.ru/catalog/42729729/detail.aspx,Китай,26,12
6613436589314a54f728e815,Аккумулятор HR 12-28W 12v 7Ah,2842,DELTA BATTERY,https://www.wildberries.ru/catalog/33788696/detail.aspx,Китай,7,12
6613436589314a54f728e816,General Security АКБ 18Ah 12v GS 18-12,2841,General Security,https://www.wildberries.ru/catalog/161193227/detail.aspx,Китай,18,12
6613436589314a54f728e817,Аккумуляторная батарея LEOCH DJW12-7.0 12 В 7.0 Ач,1261,LEOCH,https://www.wildberries.ru/catalog/145562292/detail.aspx,Китай,7,12
6613436589314a54f728e818,Аккумулятор DTM 12022 12v 2.2Ah,1328,DELTA BATTERY,https://www.wildberries.ru/catalog/33788740/detail.aspx,Китай,22,12
6613436589314a54f728e819,Аккумулятор SF 1226 12V 26Ah 12В 26Ач,3690,Security Force,https://www.wildberries.ru/catalog/92518745/detail.aspx,Китай,26,12
6613436589314a54f728e81a,"Аккумулятор для бесперебойника GP 12V 1,2 Ач",608,Sunways,https://www.wildberries.ru/catalog/83985304/detail.aspx,Китай,12,12
6613436589314a54f728e81b,Аккумуляторная батарея 12В 7АЧ комплект из 2 штук для ИБП,1757,Alfa Battery,https://www.wildberries.ru/catalog/140120359/detail.aspx,Китай,7,12
6613436589314a54f728e81c,"Аккумуляторная батарея 12В 1,2АЧ для детского электромобиля",495,Alfa Battery,https://www.wildberries.ru/catalog/140120169/detail.aspx,Китай,1.2,12
6613436589314a54f728e81d,Аккумулятор 12v вольт 75 ампер - GSL 75-12,11393,General Security,https://www.wildberries.ru/catalog/217805306/detail.aspx,Китай,75,12
6613436589314a54f728e81e,Аккумулятор 12v вольт 40 ач - GSL 40-12,6807,General Security,https://www.wildberries.ru/catalog/217805258/detail.aspx,Китай,40,12
6613436589314a54f728e81f,Аккумулятор 12v вольт 33 ач - GSL 33-12,5337,General Security,https://www.wildberries.ru/catalog/217805257/detail.aspx,Китай,33,12
6613436589314a54f728e820,Аккумулятор 12v вольт 18 ач - GSL 18-12,2864,General Security,https://www.wildberries.ru/catalog/217805255/detail.aspx,Китай,18,12
6613436589314a54f728e821,"Аккумулятор 12v вольт 3,2 ач - GSL 3,2-12",1054,General Security,https://www.wildberries.ru/catalog/217804687/detail.aspx,Китай,3.2,12
6613436589314a54f728e822,"Аккумулятор 12v вольт - 2,3 ач - GSL 2,3-12",843,General Security,https://www.wildberries.ru/catalog/217804707/detail.aspx,Китай,2.3,12
6613436589314a54f728e823,Аккумуляторная батарея AGM 12V 100Ah 12100 для ИБП и др,14431,Neata Battery,https://www.wildberries.ru/catalog/172580097/detail.aspx,Китай,100,12
6613436589314a54f728e824,Аккумулятор Delta HR 12-12 12V 12Ah AGM,3734,DELTA BATTERY,https://www.wildberries.ru/catalog/92351009/detail.aspx,Китай,12,12
6613436589314a54f728e825,"Аккумуляторная батарея КОНТАКТ КТ 12-2.2, 12 В 2.2 Ач",594,,https://www.wildberries.ru/catalog/145869020/detail.aspx,Вьетнам,2.2,12
6613436589314a54f728e826,Аккумулятор 12V вольт 18Ah - DT 1218,3785,Delta,https://www.wildberries.ru/catalog/34858837/detail.aspx,Китай,,
6613436589314a54f728e827,Аккумулятор СК 1265 12v 65Аh,16275,Восток,https://www.wildberries.ru/catalog/45004761/detail.aspx,Китай,65,12
6613436589314a54f728e828,Аккумулятор 12v вольт 65Ah - SF 1265,10105,Security Force,https://www.wildberries.ru/catalog/38945000/detail.aspx,Китай,65,
6613436589314a54f728e829,Аккумулятор 12v вольт 2.2Ah - SF 12022,793,Security Force,https://www.wildberries.ru/catalog/34858072/detail.aspx,Китай,2.2,
6613436589314a54f728e82a,Аккумулятор 12V 7.0Аh,1593,Robiton,https://www.wildberries.ru/catalog/138985814/detail.aspx,Китай,,12
6613436589314a54f728e82b,Аккумуляторная батарея MNB MR55-12FT,17208,MNB BATTERY,https://www.wildberries.ru/catalog/151516624/detail.aspx,,50,12
6613436589314a54f728e82c,Аккумулятор для ИБП,1990,CSB Battery,https://www.wildberries.ru/catalog/178016034/detail.aspx,,28,12
6613436589314a54f728e82d,Аккумулятор Delta DT 1226 12V 26Ah AGM,6505,DELTA BATTERY,https://www.wildberries.ru/catalog/93057903/detail.aspx,Китай,26,12
6613436589314a54f728e82e,"Аккумулятор для детскогo электромобиля, электромотоцикла.",2757,world brands of Russia,https://www.wildberries.ru/catalog/153292384/detail.aspx,,,
6613436589314a54f728e82f,Аккумулятор 12V DTM 12022,1239,DELTA BATTERY,https://www.wildberries.ru/catalog/89153410/detail.aspx,Китай,2.2,12
6613436589314a54f728e830,Аккумулятор DJW 12-7.0 12V 7Ah 12В 7Ач,1187,LEOCH,https://www.wildberries.ru/catalog/175911948/detail.aspx,Китай,7,12
6613436589314a54f728e831,Аккумулятор 12V 2.2Аh,1151,ROBITON,https://www.wildberries.ru/catalog/176318733/detail.aspx,Китай,22,12
6613436589314a54f728e832,"Аккумулятор GS 1.2-12 12V 1,2Ah (1.2Ач)",485,General Security,https://www.wildberries.ru/catalog/148018198/detail.aspx,Китай,1.2,12
6613436589314a54f728e833,Аккумулятор для бесперебойника GP 12В 7Ач (12V 7Ah),1245,Sunways,https://www.wildberries.ru/catalog/208662127/detail.aspx,Китай,7,12
6613436589314a54f728e834,"Аккумуляторная батарея КТ 12-4.5 12V 4,5А/ч Контакт",3184,unisistem,https://www.wildberries.ru/catalog/157033511/detail.aspx,Вьетнам,4.5,12
6613436589314a54f728e835,Аккумуляторная батарея КТ 12-7.2 12V 7.2А/ч Контакт,1848,,https://www.wildberries.ru/catalog/157037829/detail.aspx,,,
6613436589314a54f728e836,Аккумуляторная батарея КТ 12-17 12V 17А/ч Контакт,9487,unisistem,https://www.wildberries.ru/catalog/157028705/detail.aspx,Вьетнам,17,12
6613436589314a54f728e837,"Аккумуляторная батарея КТ 12-4.5 12V 4,5А/ч Контакт",1636,unisistem,https://www.wildberries.ru/catalog/157033320/detail.aspx,Вьетнам,4.5,12
6613436589314a54f728e838,Аккумулятор SF 1207 12v 7Ah,1201,Security Force,https://www.wildberries.ru/catalog/41538585/detail.aspx,Китай,7,12
6613436589314a54f728e839,Аккумулятор ALFA FB 40-12 12V 40Ah AGM,5628,Alfa Battery,https://www.wildberries.ru/catalog/167077062/detail.aspx,Китай,40,12
6613436589314a54f728e83a,Аккумуляторная батарея CASIL CA1272 12 В 7.2 Ач,1090,CASIL,https://www.wildberries.ru/catalog/143378617/detail.aspx,Китай,7.2,12
6613436589314a54f728e83b,Аккумулятор 12V DT 1212,2807,DELTA BATTERY,https://www.wildberries.ru/catalog/43052889/detail.aspx,Китай,12,12
6613436589314a54f728e83c,Аккумулятор 12V DTM 1233L,9662,DELTA BATTERY,https://www.wildberries.ru/catalog/51522572/detail.aspx,Китай,33,12
6613436589314a54f728e83d,Аккумулятор 12V вольт 18Ah - SF 1218,2347,Security Force,https://www.wildberries.ru/catalog/145715182/detail.aspx,Китай,18,12
6613436589314a54f728e83e,Аккумуляторная батарея GS 12В 18АЧ для ИБП,2856,General Security,https://www.wildberries.ru/catalog/142614068/detail.aspx,Китай,18,12
6613436589314a54f728e83f,Аккумулятор 12v вольт 26Ah - FB 26-12,3143,Alfa Battery,https://www.wildberries.ru/catalog/144688679/detail.aspx,Китай,26,12
6613436589314a54f728e840,Аккумуляторная батарея Рубин 12V 100Ah AGM для ИБП,21799,Рубин Электротехническая компания,https://www.wildberries.ru/catalog/136419406/detail.aspx,Китай,100,12
6613436589314a54f728e841,"Аккумулятор для ибп 12v 9 Ah F2 детской машинки, мотоцикла",1334,NPP,https://www.wildberries.ru/catalog/214740447/detail.aspx,Китай,9,12
6613436589314a54f728e842,"Аккумулятор HR 12-4.5, 4.5Ач, аккумуляторная батарея 12В",2192,DELTA BATTERY,https://www.wildberries.ru/catalog/43052873/detail.aspx,Китай,4.5,12
6613436589314a54f728e843,Аккумулятор HR 12-7.2 12v 7.2Ah,2359,DELTA BATTERY,https://www.wildberries.ru/catalog/33788761/detail.aspx,Китай,7.2,12
6613436589314a54f728e844,Аккумуляторная батарея CSB GP1272 F1 (12V28W),1986,CSB Battery,https://www.wildberries.ru/catalog/151516701/detail.aspx,,28,12
6613436589314a54f728e845,Аккумуляторная батарея КТ 12-1.2 12V 1.2А/ч Контакт,552,unisistem,https://www.wildberries.ru/catalog/156999113/detail.aspx,Вьетнам,,12
6613436589314a54f728e846,Аккумулятор HR 12-40 12v 45Ah,16995,DELTA BATTERY,https://www.wildberries.ru/catalog/33788804/detail.aspx,Китай,45,12
6613436589314a54f728e847,Аккумулятор Delta HR 12-21 W 12V 5Ah AGM,2295,DELTA BATTERY,https://www.wildberries.ru/catalog/93072953/detail.aspx,Китай,5,12
6613436589314a54f728e848,Аккумулятор 12v вольт 26Ah - SF 1226,3509,Security Force,https://www.wildberries.ru/catalog/34858116/detail.aspx,Китай,26,
6613436589314a54f728e849,Аккумулятор для бесперебойника GP 12V 45 Ач,8543,Sunways,https://www.wildberries.ru/catalog/83985308/detail.aspx,Китай,45,12
6613436589314a54f728e84a,Аккмулятор CGD 1208 12v 8Ah,3237,DELTA BATTERY,https://www.wildberries.ru/catalog/160946417/detail.aspx,Китай,8,12
6613436589314a54f728e84b,Аккумулятор HR 12-5.8 12v 5.8Ah,2303,DELTA BATTERY,https://www.wildberries.ru/catalog/33788758/detail.aspx,Китай,5.8,12
6613436589314a54f728e84c,Аккумулятор HR 12-21W 12V 5Ah,2358,DELTA BATTERY,https://www.wildberries.ru/catalog/33788736/detail.aspx,Китай,5,12
6613436589314a54f728e84d,Аккумулятор Delta DT 12045 12v 4.5Ah,1387,DELTA BATTERY,https://www.wildberries.ru/catalog/147220500/detail.aspx,Китай,,
6613436589314a54f728e84e,Аккумулятор DT 12022 12v 2.2Ah,1099,DELTA BATTERY,https://www.wildberries.ru/catalog/103956644/detail.aspx,Китай,2.2,12
